	Phenotype_ID	Description	q	nq	tot	Phenotype_score
353	HP:0011703	Sinus tachycardia	8.0	8.0	16	3.10612835086
354	HP:0008796	Externally rotated hips	1.0	1.0	2	3.10612835086
355	HP:0011981	Pigment gallstones	1.0	1.0	2	3.10612835086
356	HP:0012734	Ketotic hypoglycemia	1.0	1.0	2	3.10612835086
357	HP:0030410	Sebaceous gland carcinoma	1.0	1.0	2	3.10612835086
358	HP:0011739	Dexamethasone-suppresible primary hyperaldosteronism	1.0	1.0	2	3.10612835086
359	HP:0000182	Movement abnormality of the tongue	1.0	1.0	2	3.10612835086
360	HP:0002912	Methylmalonic acidemia	6.0	6.0	12	3.10612835086
361	HP:0001951	Episodic ammonia intoxication	2.0	2.0	4	3.10612835086
362	HP:0030529	Ring scotoma	1.0	1.0	2	3.10612835086
363	HP:0007470	Periarticular subcutaneous nodules	1.0	1.0	2	3.10612835086
364	HP:0025324	Arterial occlusion	1.0	1.0	2	3.10612835086
365	HP:0008311	Spinal cord posterior columns myelin loss	1.0	1.0	2	3.10612835086
366	HP:0012082	Cerebellar Purkinje layer atrophy	1.0	1.0	2	3.10612835086
367	HP:0010845	EEG with generalized slow activity	1.0	1.0	2	3.10612835086
368	HP:0005242	Extrahepatic biliary duct atresia	1.0	1.0	2	3.10612835086
369	HP:0011168	Eyelid myoclonias	1.0	1.0	2	3.10612835086
370	HP:0011167	Focal tonic seizures	1.0	1.0	2	3.10612835086
371	HP:0003392	First dorsal interossei muscle weakness	1.0	1.0	2	3.10612835086
372	HP:0100016	Abnormality of mesentery morphology	1.0	1.0	2	3.10612835086
373	HP:0011975	Aminoglycoside-induced hearing loss	1.0	1.0	2	3.10612835086
374	HP:0002677	Small foramen magnum	1.0	1.0	2	3.10612835086
375	HP:0002946	Supernumerary vertebrae	1.0	1.0	2	3.10612835086
376	HP:0007047	Atrophy of the dentate nucleus	1.0	1.0	2	3.10612835086
377	HP:0007452	Midface capillary hemangioma	1.0	1.0	2	3.10612835086
378	HP:0001452	Autosomal dominant contiguous gene syndrome	1.0	1.0	2	3.10612835086
379	HP:0000622	Blurred vision	11.0	11.0	22	3.10612835086
380	HP:0005281	Hypoplastic nasal bridge	1.0	1.0	2	3.10612835086
381	HP:0005157	Concentric hypertrophic cardiomyopathy	1.0	1.0	2	3.10612835086
382	HP:0001560	Abnormality of the amniotic fluid	4.0	4.0	8	3.10612835086
383	HP:0007076	Extrapyramidal muscular rigidity	1.0	1.0	2	3.10612835086
384	HP:0003177	Squared iliac bones	2.0	2.0	4	3.10612835086
385	HP:0002497	Spastic ataxia	5.0	5.0	10	3.10612835086
386	HP:0007229	Intracerebral periventricular calcifications	1.0	1.0	2	3.10612835086
387	HP:0010923	Anterior subcapsular cataract	1.0	1.0	2	3.10612835086
388	HP:0001980	Megaloblastic bone marrow	2.0	2.0	4	3.10612835086
389	HP:0030271	Reduced erythrocyte 2,3-diphosphoglycerate concentration	1.0	1.0	2	3.10612835086
390	HP:0000867	Secondary hyperparathyroidism	1.0	1.0	2	3.10612835086
391	HP:0012675	Iron accumulation in brain	1.0	1.0	2	3.10612835086
392	HP:0008596	Postlingual sensorineural hearing impairment	1.0	1.0	2	3.10612835086
393	HP:0001985	Hypoketotic hypoglycemia	7.0	7.0	14	3.10612835086
394	HP:0002832	Calcific stippling	1.0	1.0	2	3.10612835086
395	HP:0010512	Adrenal calcification	1.0	1.0	2	3.10612835086
396	HP:0011169	Generalized clonic seizures	1.0	1.0	2	3.10612835086
397	HP:0030609	Photoreceptor layer loss on macular OCT	1.0	1.0	2	3.10612835086
398	HP:0003427	Thenar muscle weakness	1.0	1.0	2	3.10612835086
399	HP:0030349	Decreased circulating androgen level	1.0	1.0	2	3.10612835086
400	HP:0012751	Abnormal basal ganglia MRI signal intensity	2.0	2.0	4	3.10612835086
401	HP:0003426	First dorsal interossei muscle atrophy	1.0	1.0	2	3.10612835086
402	HP:0003482	EMG: axonal abnormality	1.0	1.0	2	3.10612835086
403	HP:0012762	Cerebral white matter atrophy	1.0	1.0	2	3.10612835086
404	HP:0004302	Functional motor deficit	3.0	3.0	6	3.10612835086
405	HP:0025066	Decreased mean corpuscular volume	3.0	3.0	6	3.10612835086
406	HP:0002605	Hepatic necrosis	2.0	2.0	4	3.10612835086
407	HP:0012242	Superior rectus atrophy	1.0	1.0	2	3.10612835086
408	HP:0003435	Cold-induced hand cramps	1.0	1.0	2	3.10612835086
409	HP:0003166	Increased urinary taurine	1.0	1.0	2	3.10612835086
410	HP:0008652	Autonomic erectile dysfunction	1.0	1.0	2	3.10612835086
411	HP:0045045	Elevated plasma acylcarnitine levels	2.0	2.0	4	3.10612835086
412	HP:0005160	Total anomalous pulmonary venous return	1.0	1.0	2	3.10612835086
413	HP:0001993	Ketoacidosis	6.0	6.0	12	3.10612835086
414	HP:0040301	Increased urinary glycerol	1.0	1.0	2	3.10612835086
415	HP:0012103	Abnormality of the mitochondrion	5.0	5.0	10	3.10612835086
416	HP:0011309	Tapered toe	1.0	1.0	2	3.10612835086
417	HP:0012861	Ovotestis	3.0	3.0	6	3.10612835086
418	HP:0002270	Abnormality of the autonomic nervous system	1.0	1.0	2	3.10612835086
419	HP:0005541	Congenital agranulocytosis	1.0	1.0	2	3.10612835086
420	HP:0006559	Hepatic calcification	1.0	1.0	2	3.10612835086
421	HP:0012464	Decreased transferrin saturation	1.0	1.0	2	3.10612835086
422	HP:0006778	Benign genitourinary tract neoplasm	1.0	1.0	2	3.10612835086
423	HP:0003534	Reduced xanthine dehydrogenase activity	1.0	1.0	2	3.10612835086
424	HP:0012465	Elevated hepatic iron concentration	2.0	2.0	4	3.10612835086
425	HP:0200119	Acute hepatitis	1.0	1.0	2	3.10612835086
426	HP:0010994	Abnormal corpus striatum morphology	1.0	1.0	2	3.10612835086
427	HP:0008763	No social interaction	1.0	1.0	2	3.10612835086
428	HP:0005949	Apneic episodes in infancy	1.0	1.0	2	3.10612835086
429	HP:0002073	Progressive cerebellar ataxia	33.0	34.0	67	3.06305962897
430	HP:0000096	Glomerulosclerosis	9.0	10.0	19	2.95412525742
431	HP:0001069	Episodic hyperhidrosis	8.0	9.0	17	2.93620334942
432	HP:0001639	Hypertrophic cardiomyopathy	96.0	110.0	206	2.90973113806
433	HP:0001298	Encephalopathy	37.0	43.0	80	2.88931696179
434	HP:0002572	Episodic vomiting	11.0	13.0	24	2.86512025136
435	HP:0007042	Focal white matter lesions	5.0	6.0	11	2.84309394503
436	HP:0001410	Decreased liver function	19.0	23.0	42	2.83049390825
437	HP:0025269	Panic attack	8.0	10.0	18	2.78420025597
438	HP:0002013	Vomiting	64.0	80.0	144	2.78420025597
439	HP:0002018	Nausea	15.0	19.0	34	2.76509143303
440	HP:0000580	Pigmentary retinopathy	49.0	63.0	112	2.74355827148
441	HP:0003145	Decreased adenosylcobalamin	3.0	4.0	7	2.69109085158
442	HP:0002666	Pheochromocytoma	3.0	4.0	7	2.69109085158
443	HP:0100751	Esophageal neoplasm	3.0	4.0	7	2.69109085158
444	HP:0003378	Axonal degeneration/regeneration	3.0	4.0	7	2.69109085158
445	HP:0002171	Gliosis	26.0	35.0	61	2.67728505206
446	HP:0002179	Opisthotonus	11.0	15.0	26	2.65866937389
447	HP:0012722	Heart block	8.0	11.0	19	2.64669673222
448	HP:0000543	Optic disc pallor	32.0	45.0	77	2.61427525453
449	HP:0003355	Aminoaciduria	24.0	34.0	58	2.60362801033
450	HP:0001332	Dystonia	85.0	127.0	212	2.52683460023
451	HP:0003658	Hypomethioninemia	2.0	3.0	5	2.52116585014
452	HP:0100515	Pollakisuria	2.0	3.0	5	2.52116585014
453	HP:0001958	Nonketotic hypoglycemia	4.0	6.0	10	2.52116585014
454	HP:0003450	Axonal regeneration	2.0	3.0	5	2.52116585014
455	HP:0002045	Hypothermia	4.0	6.0	10	2.52116585014
456	HP:0007024	Pseudobulbar paralysis	4.0	6.0	10	2.52116585014
457	HP:0011951	Aspiration pneumonia	2.0	3.0	5	2.52116585014
458	HP:0003455	Elevated long chain fatty acids	2.0	3.0	5	2.52116585014
459	HP:0004870	Chronic hemolytic anemia	2.0	3.0	5	2.52116585014
460	HP:0002049	Proximal renal tubular acidosis	2.0	3.0	5	2.52116585014
461	HP:0012132	Erythroid hyperplasia	2.0	3.0	5	2.52116585014
462	HP:0011410	Caesarian section	2.0	3.0	5	2.52116585014
463	HP:0004923	Hyperphenylalaninemia	2.0	3.0	5	2.52116585014
464	HP:0003201	Rhabdomyolysis	7.0	11.0	18	2.45405165428
465	HP:0000124	Renal tubular dysfunction	12.0	19.0	31	2.44316333814
466	HP:0001271	Polyneuropathy	17.0	27.0	44	2.43870368995
467	HP:0009830	Peripheral neuropathy	62.0	99.0	161	2.43096804117
468	HP:0002396	Cogwheel rigidity	5.0	8.0	13	2.42805644575
469	HP:0002913	Myoglobinuria	5.0	8.0	13	2.42805644575
470	HP:0002174	Postural tremor	16.0	26.0	42	2.40568863272
471	HP:0000853	Goiter	17.0	28.0	45	2.38623627005
472	HP:0001704	Tricuspid valve prolapse	3.0	5.0	8	2.3691627567
473	HP:0100833	Neoplasm of the small intestine	3.0	5.0	8	2.3691627567
474	HP:0001901	Polycythemia	3.0	5.0	8	2.3691627567
475	HP:0000036	Abnormality of the penis	3.0	5.0	8	2.3691627567
476	HP:0100518	Dysuria	4.0	7.0	11	2.2987734288
477	HP:0002134	Abnormality of the basal ganglia	4.0	7.0	11	2.2987734288
478	HP:0001349	Facial diplegia	9.0	16.0	25	2.2760533523
479	HP:0000712	Emotional lability	35.0	64.0	99	2.23541136781
480	HP:0003109	Hyperphosphaturia	12.0	22.0	34	2.23165923295
481	HP:0002352	Leukoencephalopathy	12.0	22.0	34	2.23165923295
482	HP:0000836	Hyperthyroidism	13.0	24.0	37	2.22160556828
483	HP:0001423	X-linked dominant inheritance	29.0	54.0	83	2.20922184383
484	HP:0003076	Glycosuria	15.0	28.0	43	2.20566402441
485	HP:0000544	External ophthalmoplegia	9.0	17.0	26	2.18859051105
486	HP:0001716	Wolff-Parkinson-White syndrome	9.0	17.0	26	2.18859051105
487	HP:0002104	Apnea	46.0	88.0	134	2.17025868828
488	HP:0002878	Respiratory failure	52.0	101.0	153	2.14835658625
489	HP:0010545	Downbeat nystagmus	1.0	2.0	3	2.10612835086
490	HP:0000782	Abnormality of the scapula	1.0	2.0	3	2.10612835086
491	HP:0007446	Palmoplantar blistering	1.0	2.0	3	2.10612835086
492	HP:0006248	Limited wrist movement	1.0	2.0	3	2.10612835086
493	HP:0030446	Atypical pulmonary carcinoid tumor	1.0	2.0	3	2.10612835086
494	HP:0010934	Xanthinuria	1.0	2.0	3	2.10612835086
495	HP:0000454	Flared nostrils	1.0	2.0	3	2.10612835086
496	HP:0008587	Mild neurosensory hearing impairment	1.0	2.0	3	2.10612835086
497	HP:0006059	Cone-shaped metacarpal epiphyses	1.0	2.0	3	2.10612835086
498	HP:0002682	Broad skull	1.0	2.0	3	2.10612835086
499	HP:0007078	Decreased amplitude of sensory action potentials	1.0	2.0	3	2.10612835086
500	HP:0012179	Craniofacial dystonia	1.0	2.0	3	2.10612835086
501	HP:0009588	Vestibular Schwannoma	1.0	2.0	3	2.10612835086
502	HP:0006467	Limited shoulder movement	1.0	2.0	3	2.10612835086
503	HP:0003217	Hyperglutaminemia	1.0	2.0	3	2.10612835086
504	HP:0008497	Congenital craniofacial dysostosis	1.0	2.0	3	2.10612835086
505	HP:0005979	Metabolic ketoacidosis	1.0	2.0	3	2.10612835086
506	HP:0008770	Obsessive-compulsive trait	2.0	4.0	6	2.10612835086
507	HP:0200117	Recurrent upper and lower respiratory tract infections	1.0	2.0	3	2.10612835086
508	HP:0008049	Abnormality of the extraocular muscles	1.0	2.0	3	2.10612835086
509	HP:0012463	Elevated transferrin saturation	1.0	2.0	3	2.10612835086
510	HP:0005961	Hypoargininemia	1.0	2.0	3	2.10612835086
511	HP:0002542	Olivopontocerebellar atrophy	2.0	4.0	6	2.10612835086
512	HP:0001067	Neurofibromas	2.0	4.0	6	2.10612835086
513	HP:0003137	Prolinuria	2.0	4.0	6	2.10612835086
514	HP:0004802	Episodic hemolytic anemia	1.0	2.0	3	2.10612835086
515	HP:0004696	Talipes cavus equinovarus	1.0	2.0	3	2.10612835086
516	HP:0000549	Abnormal conjugate eye movement	1.0	2.0	3	2.10612835086
517	HP:0012143	Abnormal megakaryocyte morphology	1.0	2.0	3	2.10612835086
518	HP:0003163	Elevated urinary delta-aminolevulinic acid	1.0	2.0	3	2.10612835086
519	HP:0008830	Hypoplastic pubic rami	1.0	2.0	3	2.10612835086
520	HP:0006999	Basal ganglia gliosis	1.0	2.0	3	2.10612835086
521	HP:0010553	Oculogyric crisis	2.0	4.0	6	2.10612835086
522	HP:0009901	Crumpled ear	1.0	2.0	3	2.10612835086
523	HP:0040303	Decreased serum iron	1.0	2.0	3	2.10612835086
524	HP:0010789	Abnormality of the Leydig cells	1.0	2.0	3	2.10612835086
525	HP:0000295	Doll-like facies	1.0	2.0	3	2.10612835086
526	HP:0100954	Open operculum	1.0	2.0	3	2.10612835086
527	HP:0009085	Alveolar ridge overgrowth	1.0	2.0	3	2.10612835086
528	HP:0100014	Epiretinal membrane	1.0	2.0	3	2.10612835086
529	HP:0001791	Fetal ascites	1.0	2.0	3	2.10612835086
530	HP:0004991	Rhizomelic arm shortening	1.0	2.0	3	2.10612835086
531	HP:0100034	Motor tics	1.0	2.0	3	2.10612835086
532	HP:0001776	Bilateral talipes equinovarus	1.0	2.0	3	2.10612835086
533	HP:0005247	Hypoplasia of the abdominal wall musculature	1.0	2.0	3	2.10612835086
534	HP:0007941	Limited extraocular movements	2.0	4.0	6	2.10612835086
535	HP:0007009	Central nervous system degeneration	1.0	2.0	3	2.10612835086
536	HP:0002533	Abnormal posturing	2.0	4.0	6	2.10612835086
537	HP:0004377	Hematological neoplasm	1.0	2.0	3	2.10612835086
538	HP:0004231	Carpal bone aplasia	1.0	2.0	3	2.10612835086
539	HP:0030145	Lack of bowel sounds	1.0	2.0	3	2.10612835086
540	HP:0005959	Impaired gluconeogenesis	1.0	2.0	3	2.10612835086
541	HP:0007158	Progressive extrapyramidal muscular rigidity	1.0	2.0	3	2.10612835086
542	HP:0003400	Basal lamina onion bulb formation	1.0	2.0	3	2.10612835086
543	HP:0007394	Prominent superficial blood vessels	1.0	2.0	3	2.10612835086
544	HP:0012850	Small intestinal dysmotility	1.0	2.0	3	2.10612835086
545	HP:0008297	Transient hyperphenylalaninemia	1.0	2.0	3	2.10612835086
546	HP:0010048	Aplasia of metacarpal bones	1.0	2.0	3	2.10612835086
547	HP:0002592	Gastric ulcer	1.0	2.0	3	2.10612835086
548	HP:0007976	Cerulean cataract	1.0	2.0	3	2.10612835086
549	HP:0007105	Infantile encephalopathy	2.0	4.0	6	2.10612835086
550	HP:0010472	Abnormality of the heme biosynthetic pathway	1.0	2.0	3	2.10612835086
551	HP:0006758	Malignant genitourinary tract tumor	1.0	2.0	3	2.10612835086
552	HP:0003570	Molybdenum cofactor deficiency	1.0	2.0	3	2.10612835086
553	HP:0008305	Exercise-induced myoglobinuria	2.0	4.0	6	2.10612835086
554	HP:0006000	Ureteral obstruction	1.0	2.0	3	2.10612835086
555	HP:0003115	Abnormal EKG	1.0	2.0	3	2.10612835086
556	HP:0003297	Hyperlysinuria	1.0	2.0	3	2.10612835086
557	HP:0045007	Abnormality of the substantia nigra	1.0	2.0	3	2.10612835086
558	HP:0006955	Olivopontocerebellar hypoplasia	1.0	2.0	3	2.10612835086
559	HP:0003265	Neonatal hyperbilirubinemia	1.0	2.0	3	2.10612835086
560	HP:0004622	Progressive intervertebral space narrowing	1.0	2.0	3	2.10612835086
561	HP:0006961	Jerky head movements	1.0	2.0	3	2.10612835086
562	HP:0025149	Atrophic muscularis propria	1.0	2.0	3	2.10612835086
563	HP:0003286	Cystathioninemia	1.0	2.0	3	2.10612835086
564	HP:0007153	Progressive extrapyramidal movement disorder	2.0	4.0	6	2.10612835086
565	HP:0003409	Distal sensory impairment of all modalities	1.0	2.0	3	2.10612835086
566	HP:0001405	Periportal fibrosis	1.0	2.0	3	2.10612835086
567	HP:0011031	Abnormality of iron homeostasis	1.0	2.0	3	2.10612835086
568	HP:0000804	Xanthine nephrolithiasis	1.0	2.0	3	2.10612835086
569	HP:0008967	Exercise-induced muscle stiffness	1.0	2.0	3	2.10612835086
570	HP:0001895	Normochromic anemia	2.0	4.0	6	2.10612835086
571	HP:0006597	Diaphragmatic paralysis	2.0	4.0	6	2.10612835086
572	HP:0003065	Patellar hypoplasia	1.0	2.0	3	2.10612835086
573	HP:0001897	Normocytic anemia	2.0	4.0	6	2.10612835086
574	HP:0030166	Night sweats	2.0	4.0	6	2.10612835086
575	HP:0030237	Hand muscle weakness	3.0	6.0	9	2.10612835086
576	HP:0030048	Colpocephaly	3.0	6.0	9	2.10612835086
577	HP:0002919	Ketonuria	6.0	12.0	18	2.10612835086
578	HP:0008672	Calcium oxalate nephrolithiasis	3.0	6.0	9	2.10612835086
579	HP:0002470	Nonprogressive cerebellar ataxia	3.0	6.0	9	2.10612835086
580	HP:0003438	Absent Achilles reflex	6.0	12.0	18	2.10612835086
581	HP:0001618	Dysphonia	16.0	33.0	49	2.0617342315
582	HP:0001266	Choreoathetosis	18.0	38.0	56	2.02812583886
583	HP:0002313	Spastic paraparesis	9.0	19.0	28	2.02812583886
584	HP:0001399	Hepatic failure	36.0	76.0	112	2.02812583886
585	HP:0002401	Stroke-like episode	8.0	17.0	25	2.01866550961
586	HP:0030682	Left ventricular noncompaction	5.0	11.0	16	1.96862482711
587	HP:0002283	Global brain atrophy	5.0	11.0	16	1.96862482711
588	HP:0002098	Respiratory distress	29.0	65.0	94	1.94174153296
589	HP:0001947	Renal tubular acidosis	4.0	9.0	13	1.93620334942
590	HP:0000649	Abnormality of visual evoked potentials	15.0	34.0	49	1.92555610522
591	HP:0001969	Tubulointerstitial abnormality	7.0	16.0	23	1.91348327292
592	HP:0007420	Spontaneous hematomas	7.0	16.0	23	1.91348327292
593	HP:0001103	Abnormal macular morphology	7.0	16.0	23	1.91348327292
594	HP:0008207	Primary adrenal insufficiency	10.0	23.0	33	1.90449448969
595	HP:0002169	Clonus	13.0	30.0	43	1.89967747339
596	HP:0000041	Chordee	3.0	7.0	10	1.88373592952
597	HP:0003812	Phenotypic variability	66.0	154.0	220	1.88373592952
598	HP:0002322	Resting tremor	9.0	21.0	30	1.88373592952
599	HP:0100273	Neoplasm of the colon	3.0	7.0	10	1.88373592952
600	HP:0200063	Colorectal polyposis	3.0	7.0	10	1.88373592952
601	HP:0012032	Lipoma	3.0	7.0	10	1.88373592952
602	HP:0006895	Lower limb hypertonia	3.0	7.0	10	1.88373592952
603	HP:0100780	Conjunctival hamartoma	3.0	7.0	10	1.88373592952
604	HP:0000114	Proximal tubulopathy	3.0	7.0	10	1.88373592952
605	HP:0011273	Anisocytosis	3.0	7.0	10	1.88373592952
606	HP:0002789	Tachypnea	8.0	19.0	27	1.85820083742
607	HP:0002574	Episodic abdominal pain	8.0	19.0	27	1.85820083742
608	HP:0001605	Vocal cord paralysis	8.0	19.0	27	1.85820083742
609	HP:0007141	Sensorimotor neuropathy	10.0	24.0	34	1.84309394503
610	HP:0003256	Abnormality of the coagulation cascade	5.0	12.0	17	1.84309394503
611	HP:0009055	Generalized limb muscle atrophy	2.0	5.0	7	1.78420025597
612	HP:0100641	Neoplasm of the adrenal cortex	2.0	5.0	7	1.78420025597
613	HP:0003524	Decreased methionine synthase activity	2.0	5.0	7	1.78420025597
614	HP:0012114	Endometrial carcinoma	4.0	10.0	14	1.78420025597
615	HP:0006543	Cardiorespiratory arrest	2.0	5.0	7	1.78420025597
616	HP:0000418	Narrow nasal ridge	2.0	5.0	7	1.78420025597
617	HP:0003223	Decreased methylcobalamin	2.0	5.0	7	1.78420025597
618	HP:0001930	Nonspherocytic hemolytic anemia	2.0	5.0	7	1.78420025597
619	HP:0011343	Moderate global developmental delay	2.0	5.0	7	1.78420025597
620	HP:0003573	Increased total bilirubin	2.0	5.0	7	1.78420025597
621	HP:0003743	Genetic anticipation	2.0	5.0	7	1.78420025597
622	HP:0006765	Chondrosarcoma	2.0	5.0	7	1.78420025597
623	HP:0009743	Distichiasis	2.0	5.0	7	1.78420025597
624	HP:0003713	Muscle fiber necrosis	2.0	5.0	7	1.78420025597
625	HP:0003390	Sensory axonal neuropathy	6.0	15.0	21	1.78420025597
626	HP:0002133	Status epilepticus	15.0	38.0	53	1.76509143303
627	HP:0001285	Spastic tetraparesis	7.0	18.0	25	1.74355827148
628	HP:0002509	Limb hypertonia	5.0	13.0	18	1.72761672761
629	HP:0001649	Tachycardia	8.0	21.0	29	1.71381092808
630	HP:0003323	Progressive muscle weakness	8.0	21.0	29	1.71381092808
631	HP:0002747	Respiratory insufficiency due to muscle weakness	19.0	50.0	69	1.71019967453
632	HP:0008619	Bilateral sensorineural hearing impairment	11.0	29.0	40	1.70757897437
633	HP:0003487	Babinski sign	46.0	122.0	168	1.69895296936
634	HP:0004840	Hypochromic microcytic anemia	3.0	8.0	11	1.69109085158
635	HP:0004390	Hamartomatous polyposis	3.0	8.0	11	1.69109085158
636	HP:0003819	Death in childhood	6.0	16.0	22	1.69109085158
637	HP:0001730	Progressive hearing impairment	3.0	8.0	11	1.69109085158
638	HP:0003281	Increased serum ferritin	6.0	16.0	22	1.69109085158
639	HP:0002487	Hyperkinesis	3.0	8.0	11	1.69109085158
640	HP:0002314	Degeneration of the lateral corticospinal tracts	3.0	8.0	11	1.69109085158
641	HP:0002904	Hyperbilirubinemia	6.0	16.0	22	1.69109085158
642	HP:0002376	Developmental regression	55.0	148.0	203	1.67803469876
643	HP:0000762	Decreased nerve conduction velocity	14.0	38.0	52	1.66555575948
644	HP:0003623	Neonatal onset	7.0	19.0	26	1.66555575948
645	HP:0000602	Ophthalmoplegia	49.0	134.0	183	1.65474900452
646	HP:0001082	Cholecystitis	4.0	11.0	15	1.64669673222
647	HP:0001272	Cerebellar atrophy	55.0	154.0	209	1.62070152369
648	HP:0000127	Renal salt wasting	5.0	14.0	19	1.62070152369
649	HP:0100704	Cortical visual impairment	16.0	45.0	61	1.61427525453
650	HP:0001903	Anemia	65.0	184.0	249	1.60493420783
651	HP:0002093	Respiratory insufficiency	71.0	201.0	272	1.60482377919
652	HP:0003376	Steppage gait	9.0	26.0	35	1.57561363416
653	HP:0000093	Proteinuria	36.0	105.0	141	1.56180783464
654	HP:0007651	Ectropion of lower eyelids	1.0	3.0	4	1.52116585014
655	HP:0007299	Dysfunction of lateral corticospinal tracts	1.0	3.0	4	1.52116585014
656	HP:0000547	Tapetoretinal degeneration	1.0	3.0	4	1.52116585014
657	HP:0002657	Spondylometaphyseal dysplasia	2.0	6.0	8	1.52116585014
658	HP:0003193	Allergic rhinitis	1.0	3.0	4	1.52116585014
659	HP:0007182	Peripheral hypomyelination	2.0	6.0	8	1.52116585014
660	HP:0008765	Auditory hallucinations	1.0	3.0	4	1.52116585014
661	HP:0006886	Impaired distal vibration sensation	2.0	6.0	8	1.52116585014
662	HP:0002546	Incomprehensible speech	1.0	3.0	4	1.52116585014
663	HP:0012522	Spider hemangioma	1.0	3.0	4	1.52116585014
664	HP:0002959	Impaired Ig class switch recombination	1.0	3.0	4	1.52116585014
665	HP:0010286	Abnormal salivary gland morphology	1.0	3.0	4	1.52116585014
666	HP:0012514	Lower limb pain	1.0	3.0	4	1.52116585014
667	HP:0006872	Cerebral hypoplasia	1.0	3.0	4	1.52116585014
668	HP:0006731	Follicular thyroid carcinoma	3.0	9.0	12	1.52116585014
669	HP:0000016	Urinary retention	2.0	6.0	8	1.52116585014
670	HP:0003089	Hamstring contractures	1.0	3.0	4	1.52116585014
671	HP:0001685	Myocardial fibrosis	1.0	3.0	4	1.52116585014
